1.627000000000000113e-01,3.335000000000000187e-01,7.591999999999999860e-01
1.622999999999999998e-01,3.286000000000000032e-01,7.661999999999999922e-01
1.585000000000000020e-01,3.245000000000000107e-01,7.720000000000000195e-01
1.661999999999999866e-01,3.410000000000000253e-01,7.482999999999999652e-01
1.675000000000000100e-01,3.361000000000000099e-01,7.554999999999999494e-01
1.673999999999999932e-01,3.425000000000000266e-01,7.460999999999999854e-01
1.618999999999999884e-01,3.256000000000000005e-01,7.704999999999999627e-01
